0.7 1.00826789719 -1.00826789719 2.13332475641 -2.13332475641
0.8 0.675218641612 -0.675218641612 2.46637401199 -2.46637401199
0.81 0.639273180362 -0.639273180362 2.50231947324 -2.50231947324
0.82 0.597163771382 -0.597163771382 2.54442888222 -2.54442888222
0.83 0.525048147193 -0.525048147193 2.61654450641 -2.61654450641
0.8301 0.523056068567 -0.523056068567 2.61853658503 -2.61853658503
0.8302 0.520783472732 -0.520783472732 2.62080918087 -2.62080918087
0.8303 0.518054862994 -0.518054862994 2.6235377906 -2.6235377906
0.8304 0.514350795947 -0.514350795947 2.62724185765 -2.62724185765
0.83041 0.513863077072 -0.513863077072 2.62772957653 -2.62772957653
0.83042 0.513337344929 -0.513337344929 2.62825530867 -2.62825530867
0.83043 0.512761726408 -0.512761726408 2.62883092719 -2.62883092719
0.83044 0.512112620453 -0.512112620453 2.62948003315 -2.62948003315
0.83045 0.511355250601 -0.511355250601 2.630237403 -2.630237403
0.83046 0.510403683187 -0.510403683187 2.63118897041 -2.63118897041
0.83047 0.508891650051 -0.508891650051 2.63270100355 -2.63270100355
0.830471 0.508625270534 -0.508625270534 2.63296738306 -2.63296738306
0.830472 0.508263822068 -0.508263822068 2.63332883153 -2.63332883153
0.8304721 0.508216375268 -0.508216375268 2.63337627833 -2.63337627833
0.8304722 0.508164995395 -0.508164995395 2.6334276582 -2.6334276582
0.8304723 0.508108691785 -0.508108691785 2.63348396181 -2.63348396181
0.8304724 0.50804577869 -0.50804577869 2.63354687491 -2.63354687491
0.8304725 0.507969708755 -0.507969708755 2.63362294484 -2.63362294484
0.8304726 0.507877973133 -0.507877973133 2.63371468047 -2.63371468047
0.8304727 0.507741077747 -0.507741077747 2.63385157585 -2.63385157585
0.83047271 0.507717708991 -0.507717708991 2.63387494461 -2.63387494461
0.83047272 0.507691536336 -0.507691536336 2.63390111726 -2.63390111726
0.83047273 0.507655565376 -0.507655565376 2.63393708822 -2.63393708822
