0 0.0215617419185 1.41366998844 0
0.1 0.0213009140251 1.41545045976 0.0323939251311
0.2 0.0205259090982 1.42077715034 0.0653483511006
0.3 0.019258426088 1.42960661674 0.0995208168844
0.4 0.0175318447287 1.44186879005 0.13580741933
0.5 0.0153857210409 1.45747019317 0.175619939939
0.6 0.0128529537082 1.4762979468 0.221582652263
0.7 0.00991909034172 1.4982242773 0.279945551426
0.8 0.00623676041172 1.52311258346 0.378188132293
0.81 0.00573534272693 1.52575938551 0.396153864816
0.82 0.00513505432493 1.52843487926 0.420253223471
0.83 0.00409978444815 1.53114161458 0.471350399457
0.8301 0.00407145160342 1.53116896871 0.472977904535
0.8302 0.00403918304966 1.53119635808 0.47484987371
0.8303 0.00400050619742 1.53122380313 0.477119936444
0.8304 0.00394809463506 1.53125136448 0.480243236432
0.83041 0.00394122828659 1.53125413421 0.480656524895
0.83042 0.00393380575769 1.53125690856 0.481104370543
0.83043 0.00392565372262 1.53125968899 0.481597537401
0.83044 0.00391648976599 1.53126247781 0.48215356704
0.83045 0.00390580619118 1.53126527924 0.482804005951
0.83046 0.00389240020675 1.53126810324 0.483623578097
0.83047 0.00387107926655 1.53127099278 0.484934877996
0.830471 0.00386734925656 1.53127129497 0.485165282334
0.830472 0.00386225285465 1.53127160847 0.48548057516
0.8304721 0.00386158448893 1.53127164113 0.48552196562
0.8304722 0.00386087764094 1.53127167412 0.485565748232
0.8304723 0.00386006544143 1.53127170797 0.485616073094
0.8304724 0.00385918691165 1.53127174237 0.485670521225
0.8304725 0.00385815642993 1.53127177804 0.48573440898
0.8304726 0.00385686247462 1.53127181588 0.485814664887
0.8304727 0.00385489424398 1.53127185931 0.485936811321
0.83047271 0.00385459258632 1.53127186452 0.485955539148
0.83047272 0.00385422465887 1.53127187028 0.485978384009
0.83047273 0.00385369484334 1.53127187738 0.486011286133
