0.7 0.00126770445847 0.00991909034172 1.18215978462
0.8 0.00229188989757 0.00623676041172 1.59982594709
0.81 0.00252354334337 0.00573534272693 1.67613036486
0.82 0.00285367260034 0.00513505432493 1.77841210972
0.83 0.0036184867736 0.00409978444815 1.99499389395
0.8301 0.00364409992368 0.00407145160342 2.00188205615
0.8302 0.00367366062328 0.00403918304966 2.00980827463
0.8303 0.00370963987486 0.00400050619742 2.01942210829
0.8304 0.00375934662292 0.00394809463506 2.03264530926
0.83041 0.0037659666136 0.00394122828659 2.03440142218
0.83042 0.0037731225535 0.00393380575769 2.0362983527
0.83043 0.00378098128775 0.00392565372262 2.03837998955
0.83044 0.00378987287667 0.00391648976599 2.04073330616
0.83045 0.00380028746521 0.00390580619118 2.04348709861
0.83046 0.00381343376155 0.00389240020675 2.04695921194
0.83047 0.00383446455676 0.00387107926655 2.05250454024
0.830471 0.00383818766496 0.00386734925656 2.05348507906
0.830472 0.00384324824986 0.00386225285465 2.05481729751
0.8304721 0.00384391328911 0.00386158448893 2.05499232413
0.8304722 0.00384463365078 0.00386087764094 2.05518189832
0.8304723 0.00384542327842 0.00386006544143 2.05538968583
0.8304724 0.00384630589018 0.00385918691165 2.05562192294
0.8304725 0.00384737346898 0.00385815642993 2.05590280813
0.8304726 0.00384866151364 0.00385686247462 2.05624165618
0.8304727 0.00385058484888 0.00385489424398 2.05674755286
0.83047271 0.00385091331178 0.00385459258632 2.05683394079
0.83047272 0.00385128123924 0.00385422465887 2.05693070392
0.83047273 0.00385178699387 0.00385369484334 2.05706370959
