0 -0.707106723823 -0.707106723823 0.707106723823 0.707106723823 -0.706834994222 -0.706834994222 0.707106723823 0.707106723823
0.1 -0.670913260374 -0.741535721585 0.670913260374 0.741535721585 -0.670635895297 -0.741284762819 0.670635895297 0.741284762819
0.2 -0.633237711974 -0.773957235153 0.633237711974 0.773957235153 -0.632971026824 -0.773739023019 0.632971026824 0.773739023019
0.3 -0.594390954389 -0.804176062605 0.594390954389 0.804176062605 -0.594150190275 -0.803998090158 0.594150190275 0.803998090158
0.4 -0.554700035759 -0.83205018736 0.554700035759 0.83205018736 -0.554497289009 -0.831915009118 0.554497289009 0.831915009118
0.5 -0.51449548918 -0.857492765964 0.51449548918 0.857492765964 -0.514338243251 -0.857398409149 0.514338243251 0.857398409149
0.6 -0.474099330083 -0.880470834487 0.474099330083 0.880470834487 -0.473989887214 -0.880411898838 0.473989887214 0.880411898838
0.7 -0.433814551775 -0.901001156019 0.433814551775 0.901001156019 -0.43375059805 -0.900970361683 0.43375059805 0.900970361683
0.8 -0.393915866067 -0.919143558936 0.393915866067 0.919143558936 -0.393893931196 -0.919134157996 0.393893931196 0.919134157996
0.81 -0.389956522361 -0.920829752174 0.389956522361 0.920829752174 -0.389939257483 -0.920822440516 0.389939257483 0.920822440516
0.82 -0.38600331933 -0.922492956462 0.38600331933 0.922492956462 -0.38599147758 -0.922488001285 0.38599147758 0.922488001285
0.83 -0.382054848497 -0.924132621068 0.382054848497 0.924132621068 -0.382052439167 -0.924131624964 0.382052439167 0.924131624964
0.8301 -0.382015310318 -0.924148867056 0.382015310318 0.924148867056 -0.38201317183 -0.924147983034 0.38201317183 0.924147983034
0.8302 -0.381975753194 -0.924165102677 0.381975753194 0.924165102677 -0.381973924777 -0.924164346926 0.381973924777 0.924164346926
0.8303 -0.381936164784 -0.924181322834 0.381936164784 0.924181322834 -0.381934710348 -0.924180721735 0.381934710348 0.924180721735
0.8304 -0.381896508588 -0.924197512449 0.381896508588 0.924197512449 -0.381895565128 -0.924197122577 0.381895565128 0.924197122577
0.83041 -0.381892534777 -0.924199127887 0.381892534777 0.924199127887 -0.381891658758 -0.924198765889 0.381891658758 0.924198765889
0.83042 -0.381888558293 -0.924200742195 0.381888558293 0.924200742195 -0.381887755172 -0.924200410324 0.381887755172 0.924200410324
0.83043 -0.381884578304 -0.92420235503 0.381884578304 0.92420235503 -0.381883855236 -0.924202056242 0.381883855236 0.924202056242
0.83044 -0.381880593165 -0.924203965711 0.381880593165 0.924203965711 -0.381879960361 -0.924203704226 0.381879960361 0.924203704226
0.83045 -0.381876600425 -0.924205573227 0.381876600425 0.924205573227 -0.381876073085 -0.924205355324 0.381876073085 0.924205355324
0.83046 -0.381872594045 -0.924207175081 0.381872594045 0.924207175081 -0.381872199416 -0.924207012018 0.381872199416 0.924207012018
0.83047 -0.381868548275 -0.924208760635 0.381868548275 0.924208760635 -0.381868365303 -0.924208685031 0.381868365303 0.924208685031
0.830471 -0.381868135603 -0.924208915844 0.381868135603 0.924208915844 -0.381867989877 -0.92420885563 0.381867989877 0.92420885563
0.830472 -0.381867716248 -0.924209068292 0.381867716248 0.924209068292 -0.381867621278 -0.92420902905 0.381867621278 0.92420902905
0.8304721 -0.381867673518 -0.924209083208 0.381867673518 0.924209083208 -0.381867585212 -0.92420904672 0.381867585212 0.92420904672
0.8304722 -0.381867630512 -0.92420909801 0.381867630512 0.92420909801 -0.381867549337 -0.924209064469 0.381867549337 0.924209064469
0.8304723 -0.381867587159 -0.924209112669 0.381867587159 0.924209112669 -0.38186751399 -0.924209082436 0.38186751399 0.924209082436
0.8304724 -0.381867543342 -0.924209127137 0.381867543342 0.924209127137 -0.381867478973 -0.924209100539 0.381867478973 0.924209100539
0.8304725 -0.381867498601 -0.924209141222 0.381867498601 0.924209141222 -0.381867444716 -0.924209118957 0.381867444716 0.924209118957
0.8304726 -0.381867452757 -0.924209154852 0.381867452757 0.924209154852 -0.381867411775 -0.924209137918 0.381867411775 0.924209137918
0.8304727 -0.381867403739 -0.92420916717 0.381867403739 0.92420916717 -0.381867382205 -0.924209158272 0.381867382205 0.924209158272
0.83047271 -0.381867398157 -0.924209168121 0.381867398157 0.924209168121 -0.381867379771 -0.924209160524 0.381867379771 0.924209160524
0.83047272 -0.381867392378 -0.92420916899 0.381867392378 0.92420916899 -0.381867377669 -0.924209162913 0.381867377669 0.924209162913
0.83047273 -0.38186738591 -0.924209169575 0.38186738591 0.924209169575 -0.381867376376 -0.924209165636 0.381867376376 0.924209165636
